1991,Cynthia,F,3707
1992,Cynthia,F,3549
1993,Cynthia,F,3383
1994,Cynthia,F,3159
1995,Cynthia,F,2958
1996,Cynthia,F,3189
1997,Cynthia,F,2713
1998,Cynthia,F,2632
1999,Cynthia,F,2224
2000,Cynthia,F,2038
2001,Cynthia,F,1920
2002,Cynthia,F,1831
2003,Cynthia,F,1662
2004,Cynthia,F,1520
2005,Cynthia,F,1572
2006,Cynthia,F,1420
2007,Cynthia,F,1232
2008,Cynthia,F,1072
1990,Daisy,F,1520
1991,Daisy,F,1609
1992,Daisy,F,1653
1993,Daisy,F,1579
1994,Daisy,F,1668
1995,Daisy,F,2223
1996,Daisy,F,2514
1997,Daisy,F,2303
1998,Daisy,F,2448
1999,Daisy,F,2470
2000,Daisy,F,2366
2001,Daisy,F,2371
2002,Daisy,F,2456
2003,Daisy,F,2410
2004,Daisy,F,2270
2005,Daisy,F,2322
2006,Daisy,F,2294
2007,Daisy,F,2158
2008,Daisy,F,2074
2009,Daisy,F,2073
2010,Daisy,F,2018
1990,Dakota,M,1550
1991,Dakota,M,2740
1992,Dakota,M,3612
1993,Dakota,M,4411
1994,Dakota,M,5535
1995,Dakota,M,6575
1995,Dakota,F,1125
1996,Dakota,M,6066
1996,Dakota,F,1055
1997,Dakota,M,5664
1997,Dakota,F,1175
1998,Dakota,M,5401
1998,Dakota,F,1242
1999,Dakota,M,5093
1999,Dakota,F,1166
2000,Dakota,M,4553
2000,Dakota,F,1086
2001,Dakota,M,3979
2002,Dakota,M,3485
2003,Dakota,M,3157
2004,Dakota,M,2916
2004,Dakota,F,1179
2005,Dakota,M,2718
2005,Dakota,F,1513
2006,Dakota,M,2365
2006,Dakota,F,1838
2007,Dakota,M,1958
2007,Dakota,F,1485
2008,Dakota,M,1634
2008,Dakota,F,1286
2009,Dakota,M,1384
2009,Dakota,F,1193
2010,Dakota,F,1141
2010,Dakota,M,1134
1993,Dallas,M,1156
1994,Dallas,M,1304
1995,Dallas,M,1374
1996,Dallas,M,1289
1997,Dallas,M,1182
1998,Dallas,M,1007
2010,Dallas,M,1002
1990,Dalton,M,1572
1991,Dalton,M,2353
1992,Dalton,M,2901
1993,Dalton,M,3393
1994,Dalton,M,4245
1995,Dalton,M,4190
1996,Dalton,M,3979
1997,Dalton,M,4237
1998,Dalton,M,4563
1999,Dalton,M,4541
2000,Dalton,M,4445
2001,Dalton,M,3895
2002,Dalton,M,3282
2003,Dalton,M,2857
2004,Dalton,M,2452
2005,Dalton,M,2255
2006,Dalton,M,1939
2007,Dalton,M,1833
2008,Dalton,M,1736
2009,Dalton,M,1476
2010,Dalton,M,1328
1992,Damian,M,1087
1993,Damian,M,1133
1994,Damian,M,1349
1995,Damian,M,1350
1996,Damian,M,1408
1997,Damian,M,1507
1998,Damian,M,1567
1999,Damian,M,1540
2000,Damian,M,1720
2001,Damian,M,1962
2002,Damian,M,2345
2003,Damian,M,2453
2004,Damian,M,2526
2005,Damian,M,2628
2006,Damian,M,2972
2007,Damian,M,2987
2008,Damian,M,3076
2009,Damian,M,3345
2010,Damian,M,3359
1999,Damien,M,1119
2000,Damien,M,1302
2001,Damien,M,1402
2002,Damien,M,1652
2003,Damien,M,1889
2004,Damien,M,1955
2005,Damien,M,1936
2006,Damien,M,1992
2007,Damien,M,2259
2008,Damien,M,2109
2009,Damien,M,2010
2010,Damien,M,1937
1992,Damon,M,1005
1993,Damon,M,1000
1996,Damon,M,1001
1998,Damon,M,1052
1999,Damon,M,1020
2000,Damon,M,1043
2001,Damon,M,1038
2002,Damon,M,1027
2003,Damon,M,1022
2005,Damon,M,1007
1990,Dana,F,2935
1991,Dana,F,2414
1992,Dana,F,2155
1993,Dana,F,1988
1994,Dana,F,1806
1995,Dana,F,1756
1996,Dana,F,1800
1997,Dana,F,1683
1998,Dana,F,1424
1999,Dana,F,1321
2000,Dana,F,1016
2007,Danica,F,1108
1990,Daniel,M,33815
1991,Daniel,M,30919
1992,Daniel,M,29146
1993,Daniel,M,28682
1994,Daniel,M,28059
1995,Daniel,M,26719
1996,Daniel,M,25111
1997,Daniel,M,23934
1998,Daniel,M,23153
1999,Daniel,M,22689
2000,Daniel,M,22312
2001,Daniel,M,20984
2002,Daniel,M,21315
2003,Daniel,M,21038
2004,Daniel,M,20979
2005,Daniel,M,20208
2006,Daniel,M,20059
2007,Daniel,M,20250
2008,Daniel,M,19001
2009,Daniel,M,17538
2010,Daniel,M,15836
1993,Daniela,F,1252
1994,Daniela,F,1175
1995,Daniela,F,1022
1996,Daniela,F,1121
1997,Daniela,F,1340
1998,Daniela,F,1595
1999,Daniela,F,2193
2000,Daniela,F,2151
2001,Daniela,F,2019
2002,Daniela,F,3026
2003,Daniela,F,3075
2004,Daniela,F,2839
2005,Daniela,F,2652
2006,Daniela,F,2632
2007,Daniela,F,3076
2008,Daniela,F,2796
2009,Daniela,F,2363
2010,Daniela,F,2038
2005,Daniella,F,1021
2006,Daniella,F,1066
2007,Daniella,F,1171
2008,Daniella,F,1095
2009,Daniella,F,1061
2010,Daniella,F,1101
1990,Danielle,F,14334
1991,Danielle,F,13616
1992,Danielle,F,14096
1993,Danielle,F,12985
1994,Danielle,F,12448
1995,Danielle,F,10651
1996,Danielle,F,9285
1997,Danielle,F,8034
1998,Danielle,F,7368
1999,Danielle,F,6751
2000,Danielle,F,6088
2001,Danielle,F,4788
2002,Danielle,F,4204
2003,Danielle,F,3863
2004,Danielle,F,3528
2005,Danielle,F,3134
2006,Danielle,F,2897
2007,Danielle,F,2772
2008,Danielle,F,2395
2009,Danielle,F,1932
2010,Danielle,F,1603
2010,Danna,F,1226
1990,Danny,M,1917
1991,Danny,M,1845
1992,Danny,M,1623
1993,Danny,M,1422
1994,Danny,M,1279
1995,Danny,M,1258
1996,Danny,M,1206
1997,Danny,M,1139
1998,Danny,M,1055
1999,Danny,M,1069
2000,Danny,M,1056
2001,Danny,M,1017
2002,Danny,M,1157
2003,Danny,M,1082
2004,Danny,M,1038
2005,Danny,M,1050
2006,Danny,M,1073
2007,Danny,M,1063
2009,Danny,M,1002
1997,Dante,M,1589
1998,Dante,M,1670
1999,Dante,M,1415
2000,Dante,M,1352
2001,Dante,M,1354
2002,Dante,M,1268
2003,Dante,M,1311
2004,Dante,M,1209
2005,Dante,M,1240
2006,Dante,M,1182
2007,Dante,M,1268
2008,Dante,M,1145
2009,Dante,M,1138
2010,Dante,M,1338
1990,Darius,M,2032
1991,Darius,M,2118
1992,Darius,M,1923
1993,Darius,M,1983
1994,Darius,M,2182
1995,Darius,M,1932
1996,Darius,M,1768
1997,Darius,M,1890
1998,Darius,M,2131
1999,Darius,M,1703
2000,Darius,M,1564
2001,Darius,M,1567
2002,Darius,M,1422
2003,Darius,M,1289
2004,Darius,M,1115
2005,Darius,M,1132
2006,Darius,M,1241
2007,Darius,M,1087
2008,Darius,M,1051
1990,Darrell,M,1128
1991,Darrell,M,1019
1990,Darren,M,1505
1991,Darren,M,1306
1992,Darren,M,1323
1993,Darren,M,1432
1994,Darren,M,1444
1995,Darren,M,1290
1996,Darren,M,1138
1997,Darren,M,1020
1998,Darren,M,1027
1999,Darren,M,1029
2000,Darren,M,1006
1990,Darryl,M,1054
1991,Darryl,M,1001
1990,David,M,33742
1991,David,M,30415
1992,David,M,28409
1993,David,M,27026
1994,David,M,24868
1995,David,M,23034
1996,David,M,23013
1997,David,M,21882
1998,David,M,20881
1999,David,M,20331
2000,David,M,19767
2001,David,M,19342
2002,David,M,18671
2003,David,M,18612
2004,David,M,18385
2005,David,M,18114
2006,David,M,17627
2007,David,M,17537
2008,David,M,16318
2009,David,M,15433
2010,David,M,14196
1998,Dawson,M,1895
1999,Dawson,M,2802
2000,Dawson,M,2312
2001,Dawson,M,2030
2002,Dawson,M,1953
2003,Dawson,M,1805
2004,Dawson,M,1763
2005,Dawson,M,1600
2006,Dawson,M,1550
2007,Dawson,M,1408
2008,Dawson,M,1292
2009,Dawson,M,1152
2010,Dawson,M,1168
2009,Dean,M,1060
2010,Dean,M,1181
1991,Deandre,M,1090
1992,Deandre,M,1037
1993,Deandre,M,1082
1994,Deandre,M,1147
1995,Deandre,M,1141
1996,Deandre,M,1047
1997,Deandre,M,1018
2000,Deandre,M,1032
1990,Deanna,F,1854
1991,Deanna,F,1878
1992,Deanna,F,1976
1993,Deanna,F,1938
1994,Deanna,F,1874
1995,Deanna,F,1586
1996,Deanna,F,1390
1997,Deanna,F,1344
1998,Deanna,F,1246
1999,Deanna,F,1132
2000,Deanna,F,1051
1990,Deborah,F,1094
1991,Deborah,F,1015
2009,Declan,M,1046
2010,Declan,M,1257
1995,Deja,F,1420
1996,Deja,F,1638
1997,Deja,F,1391
1998,Deja,F,1244
1999,Deja,F,1156
1996,Delaney,F,1080
1997,Delaney,F,1120
1998,Delaney,F,1400
1999,Delaney,F,1459
2000,Delaney,F,1538
2001,Delaney,F,1582
2002,Delaney,F,1765
2003,Delaney,F,1855
2004,Delaney,F,2002
2005,Delaney,F,1828
2006,Delaney,F,1815
2007,Delaney,F,1689
2008,Delaney,F,1621
2009,Delaney,F,1387
2010,Delaney,F,1485
2007,Delilah,F,1136
2008,Delilah,F,1739
2009,Delilah,F,1700
2010,Delilah,F,1667
1991,Demetrius,M,1051
1992,Demetrius,M,1022
1990,Denise,F,1956
1991,Denise,F,1744
1992,Denise,F,1628
1993,Denise,F,1457
1994,Denise,F,1390
1995,Denise,F,1301
1996,Denise,F,1229
1997,Denise,F,1074
2001,Denise,F,1050
1990,Dennis,M,2492
1991,Dennis,M,2313
1992,Dennis,M,2167
1993,Dennis,M,1963
1994,Dennis,M,1787
1995,Dennis,M,1687
1996,Dennis,M,1542
1997,Dennis,M,1487
1998,Dennis,M,1318
1999,Dennis,M,1337
2000,Dennis,M,1339
2001,Dennis,M,1177
2002,Dennis,M,1081
2003,Dennis,M,1107
2004,Dennis,M,1007
2005,Dennis,M,1036
2006,Dennis,M,1024
1990,Derek,M,8075
1991,Derek,M,6893
1992,Derek,M,6292
1993,Derek,M,5756
1994,Derek,M,5082
1995,Derek,M,4452
1996,Derek,M,3920
1997,Derek,M,3670
1998,Derek,M,3410
1999,Derek,M,3188
2000,Derek,M,3212
2001,Derek,M,3008
2002,Derek,M,2786
2003,Derek,M,2753
2004,Derek,M,2543
2005,Derek,M,2418
2006,Derek,M,2647
2007,Derek,M,2853
2008,Derek,M,2487
2009,Derek,M,2302
2010,Derek,M,2293
1990,Derrick,M,3363
1991,Derrick,M,3095
1992,Derrick,M,2914
1993,Derrick,M,2701
1994,Derrick,M,2574
1995,Derrick,M,2188
1996,Derrick,M,1993
1997,Derrick,M,1783
1998,Derrick,M,1755
1999,Derrick,M,1613
2000,Derrick,M,1596
2001,Derrick,M,1455
2002,Derrick,M,1437
2003,Derrick,M,1377
2004,Derrick,M,1323
2005,Derrick,M,1372
2006,Derrick,M,1362
2007,Derrick,M,1295
2008,Derrick,M,1194
2009,Derrick,M,1115
2010,Derrick,M,1035
1990,Desiree,F,2574
1991,Desiree,F,2487
1992,Desiree,F,2760
1993,Desiree,F,2443
1994,Desiree,F,2546
1995,Desiree,F,2400
1996,Desiree,F,2277
1997,Desiree,F,2186
1998,Desiree,F,1999
1999,Desiree,F,1820
2000,Desiree,F,1790
2001,Desiree,F,1721
2002,Desiree,F,1549
2003,Desiree,F,1505
2004,Desiree,F,1394
2005,Desiree,F,1161
2006,Desiree,F,1102
2007,Desiree,F,1020
1992,Desmond,M,1067
1999,Destinee,F,1002
1990,Destiny,F,1408
1991,Destiny,F,1898
1992,Destiny,F,2610
1993,Destiny,F,2941
1994,Destiny,F,4088
1995,Destiny,F,5380
1996,Destiny,F,5856
1997,Destiny,F,6726
1998,Destiny,F,8153
1999,Destiny,F,9172
2000,Destiny,F,9850
2001,Destiny,F,9748
2002,Destiny,F,7801
2003,Destiny,F,6973
2004,Destiny,F,6546
2005,Destiny,F,6886
2006,Destiny,F,6307
2007,Destiny,F,5732
2008,Destiny,F,5308
2009,Destiny,F,4605
2010,Destiny,F,3729
1992,Devante,M,1565
1990,Devin,M,3862
1991,Devin,M,4388
1991,Devin,F,1163
1992,Devin,M,4970
1992,Devin,F,1035
1993,Devin,M,5355
1994,Devin,M,6064
1995,Devin,M,6187
1996,Devin,M,6002
1997,Devin,M,6042
1998,Devin,M,6217
1999,Devin,M,5970
2000,Devin,M,6153
2001,Devin,M,6038
2002,Devin,M,5438
2003,Devin,M,5645
2004,Devin,M,5163
2005,Devin,M,4712
2006,Devin,M,4445
2007,Devin,M,4416
2008,Devin,M,4007
2009,Devin,M,3383
2010,Devin,M,2842
1990,Devon,M,2058
1991,Devon,M,2474
1991,Devon,F,1206
1992,Devon,M,2772
1993,Devon,M,2726
1994,Devon,M,3033
1995,Devon,M,3113
1996,Devon,M,2906
1997,Devon,M,3189
1998,Devon,M,3146
1999,Devon,M,3000
2000,Devon,M,2972
2001,Devon,M,2723
2002,Devon,M,2394
2003,Devon,M,2525
2004,Devon,M,2327
2005,Devon,M,2097
2006,Devon,M,1981
2007,Devon,M,1858
2008,Devon,M,1508
2009,Devon,M,1231
2010,Devon,M,1025
1992,Devonte,M,1325
1993,Devonte,M,1093
1992,Diamond,F,1301
1993,Diamond,F,1523
1994,Diamond,F,1785
1995,Diamond,F,1682
1996,Diamond,F,1697
1997,Diamond,F,1676
1998,Diamond,F,1918
1999,Diamond,F,2160
2000,Diamond,F,2080
2001,Diamond,F,1945
2002,Diamond,F,1579
2003,Diamond,F,1400
2004,Diamond,F,1223
2005,Diamond,F,1057
2006,Diamond,F,1050
1990,Diana,F,3544
1991,Diana,F,3342
1992,Diana,F,3250
1993,Diana,F,3389
1994,Diana,F,3367
1995,Diana,F,3164
1996,Diana,F,2951
1997,Diana,F,3583
1998,Diana,F,3853
1999,Diana,F,3328
2000,Diana,F,3165
2001,Diana,F,3195
2002,Diana,F,2905
2003,Diana,F,3149
2004,Diana,F,3554
2005,Diana,F,3156
2006,Diana,F,2840
2007,Diana,F,3181
2008,Diana,F,2444
2009,Diana,F,1943
2010,Diana,F,1621
1994,Diego,M,1258
1995,Diego,M,1298
1996,Diego,M,1379
1997,Diego,M,1784
1998,Diego,M,1807
1999,Diego,M,2416
2000,Diego,M,2683
2001,Diego,M,2832
2002,Diego,M,3977
2003,Diego,M,5118
2004,Diego,M,5874
2005,Diego,M,6937
2006,Diego,M,8400
2007,Diego,M,8215
2008,Diego,M,6570
2009,Diego,M,5414
2010,Diego,M,4716
1990,Dillon,M,1682
1991,Dillon,M,3633
1992,Dillon,M,5060
1993,Dillon,M,4284
1994,Dillon,M,3532
1995,Dillon,M,3033
1996,Dillon,M,3023
1997,Dillon,M,2888
1998,Dillon,M,2838
1999,Dillon,M,2682
2000,Dillon,M,2263
2001,Dillon,M,2141
2002,Dillon,M,1847
2003,Dillon,M,2009
2004,Dillon,M,1951
2005,Dillon,M,1897
2006,Dillon,M,1608
2007,Dillon,M,1549
2008,Dillon,M,1308
2009,Dillon,M,1130
2010,Dillon,M,1052
1990,Dominic,M,1626
1991,Dominic,M,1965
1992,Dominic,M,2439
1993,Dominic,M,2532
1994,Dominic,M,2769
1995,Dominic,M,2507
1996,Dominic,M,2669
1997,Dominic,M,2928
1998,Dominic,M,3098
1999,Dominic,M,3097
2000,Dominic,M,3246
2001,Dominic,M,3635
2002,Dominic,M,4854
2003,Dominic,M,5217
2004,Dominic,M,4879
2005,Dominic,M,4991
2006,Dominic,M,5573
2007,Dominic,M,5414
2008,Dominic,M,4957
2009,Dominic,M,5325
2010,Dominic,M,5296
1997,Dominick,M,1096
1998,Dominick,M,1096
1999,Dominick,M,1134
2000,Dominick,M,1190
2001,Dominick,M,1110
2002,Dominick,M,1555
2003,Dominick,M,1779
2004,Dominick,M,1605
2005,Dominick,M,1689
2006,Dominick,M,1732
2007,Dominick,M,1630
2008,Dominick,M,1538
2009,Dominick,M,1438
2010,Dominick,M,1325
1990,Dominique,F,1946
1990,Dominique,M,1485
1991,Dominique,F,2406
1991,Dominique,M,1868
1992,Dominique,F,2881
1992,Dominique,M,1787
1993,Dominique,F,2706
1993,Dominique,M,1449
1994,Dominique,F,2389
1994,Dominique,M,1238
1995,Dominique,F,2277
1996,Dominique,F,2547
1997,Dominique,F,2669
1998,Dominique,F,2159
1999,Dominique,F,1664
2000,Dominique,F,1263
2001,Dominique,F,1043
1990,Donald,M,4177
1991,Donald,M,3648
1992,Donald,M,3265
1993,Donald,M,2996
1994,Donald,M,2652
1995,Donald,M,2254
1996,Donald,M,2182
1997,Donald,M,1970
1998,Donald,M,1861
1999,Donald,M,1747
2000,Donald,M,1609
2001,Donald,M,1470
2002,Donald,M,1289
2003,Donald,M,1307
2004,Donald,M,1249
2005,Donald,M,1150
2006,Donald,M,1098
1991,Donovan,M,1058
1992,Donovan,M,1176
1993,Donovan,M,1144
1994,Donovan,M,1108
1995,Donovan,M,1075
1996,Donovan,M,1202
1997,Donovan,M,1449
1998,Donovan,M,1541
1999,Donovan,M,1632
2000,Donovan,M,1717
2001,Donovan,M,1658
2002,Donovan,M,1963
2003,Donovan,M,2210
2004,Donovan,M,2054
2005,Donovan,M,2183
2006,Donovan,M,1967
2007,Donovan,M,2042
2008,Donovan,M,1784
2009,Donovan,M,1739
2010,Donovan,M,1642
1990,Douglas,M,3542
1991,Douglas,M,3155
1992,Douglas,M,2630
1993,Douglas,M,2461
1994,Douglas,M,2161
1995,Douglas,M,1946
1996,Douglas,M,1791
1997,Douglas,M,1585
1998,Douglas,M,1402
1999,Douglas,M,1290
2000,Douglas,M,1173
2001,Douglas,M,1081
1998,Drake,M,1057
1999,Drake,M,1049
2000,Drake,M,1270
2001,Drake,M,1245
2002,Drake,M,1169
2003,Drake,M,1130
2004,Drake,M,1267
2005,Drake,M,1336
2006,Drake,M,1407
2007,Drake,M,1521
2008,Drake,M,1588
2009,Drake,M,1586
2010,Drake,M,1874
1990,Drew,M,1953
1991,Drew,M,1804
1992,Drew,M,1779
1993,Drew,M,1852
1994,Drew,M,1856
1995,Drew,M,2178
1996,Drew,M,2100
1997,Drew,M,1991
1998,Drew,M,1803
1999,Drew,M,2009
2000,Drew,M,1948
2001,Drew,M,1565
2002,Drew,M,1575
2003,Drew,M,1573
2004,Drew,M,1666
2005,Drew,M,1949
2006,Drew,M,1859
2007,Drew,M,1830
2008,Drew,M,1479
2009,Drew,M,1263
2010,Drew,M,1413
2006,Dulce,F,1219
2007,Dulce,F,1284
2008,Dulce,F,1095
1990,Dustin,M,8457
1991,Dustin,M,7384
1992,Dustin,M,6797
1993,Dustin,M,6308
1994,Dustin,M,6460
1995,Dustin,M,5921
1996,Dustin,M,4873
1997,Dustin,M,4277
1998,Dustin,M,3444
1999,Dustin,M,2843
2000,Dustin,M,2620
2001,Dustin,M,2424
2002,Dustin,M,1982
2003,Dustin,M,1768
2004,Dustin,M,1551
2005,Dustin,M,1476
2006,Dustin,M,1334
2007,Dustin,M,1259
2008,Dustin,M,1100
2009,Dustin,M,1006
1990,Dylan,M,4412
1991,Dylan,M,9761
1992,Dylan,M,15062
1993,Dylan,M,12688
1994,Dylan,M,12526
1995,Dylan,M,12088
1996,Dylan,M,12034
1997,Dylan,M,12968
1998,Dylan,M,14539
1999,Dylan,M,15979
2000,Dylan,M,15401
2001,Dylan,M,16496
2002,Dylan,M,14819
2003,Dylan,M,15698
2004,Dylan,M,14847
2005,Dylan,M,13773
2006,Dylan,M,13166
2007,Dylan,M,12809
2008,Dylan,M,11699
2009,Dylan,M,11355
2010,Dylan,M,10510
2008,Easton,M,1105
2009,Easton,M,1368
2010,Easton,M,2710
1990,Ebony,F,1566
1991,Ebony,F,1526
1992,Ebony,F,1349
1993,Ebony,F,1164
1990,Eddie,M,1248
1991,Eddie,M,1178
1992,Eddie,M,1091
1993,Eddie,M,1048
2005,Eden,F,1000
2006,Eden,F,1029
2007,Eden,F,1365
2008,Eden,F,1482
2009,Eden,F,1568
2010,Eden,F,1724
1990,Edgar,M,2205
1991,Edgar,M,2265
1992,Edgar,M,2204
1993,Edgar,M,2261
1994,Edgar,M,2393
1995,Edgar,M,2320
1996,Edgar,M,2358
1997,Edgar,M,2114
1998,Edgar,M,2045
1999,Edgar,M,2036
2000,Edgar,M,2072
2001,Edgar,M,2375
2002,Edgar,M,2195
2003,Edgar,M,2319
2004,Edgar,M,2385
2005,Edgar,M,2453
2006,Edgar,M,2391
2007,Edgar,M,2420
2008,Edgar,M,2062
2009,Edgar,M,1908
2010,Edgar,M,1644
1990,Eduardo,M,2159
1991,Eduardo,M,2521
1992,Eduardo,M,2561
1993,Eduardo,M,2794
1994,Eduardo,M,3276
1995,Eduardo,M,3152
1996,Eduardo,M,3016
1997,Eduardo,M,2624
1998,Eduardo,M,2485
1999,Eduardo,M,2630
2000,Eduardo,M,3157
2001,Eduardo,M,3417
2002,Eduardo,M,2957
2003,Eduardo,M,3118
2004,Eduardo,M,3201
2005,Eduardo,M,3179
2006,Eduardo,M,3316
2007,Eduardo,M,2844
2008,Eduardo,M,2870
2009,Eduardo,M,3335
2010,Eduardo,M,2544
1990,Edward,M,5742
1991,Edward,M,5572
1992,Edward,M,5230
1993,Edward,M,4788
1994,Edward,M,4522
1995,Edward,M,4142
1996,Edward,M,4073
1997,Edward,M,3914
1998,Edward,M,3575
1999,Edward,M,3593
2000,Edward,M,3480
2001,Edward,M,3374
2002,Edward,M,3242
2003,Edward,M,3108
2004,Edward,M,3149
2005,Edward,M,2970
2006,Edward,M,2868
2007,Edward,M,2822
2008,Edward,M,2788
2009,Edward,M,2982
2010,Edward,M,2902
1990,Edwin,M,1815
1991,Edwin,M,1965
1992,Edwin,M,1809
1993,Edwin,M,1823
1994,Edwin,M,1801
1995,Edwin,M,1686
1996,Edwin,M,1586
1997,Edwin,M,1605
1998,Edwin,M,1701
1999,Edwin,M,1677
2000,Edwin,M,1800
2001,Edwin,M,1984
2002,Edwin,M,2145
2003,Edwin,M,2167
2004,Edwin,M,2353
2005,Edwin,M,2303
2006,Edwin,M,2671
2007,Edwin,M,2393
2008,Edwin,M,2261
2009,Edwin,M,1976
2010,Edwin,M,1701
2003,Eleanor,F,1005
2004,Eleanor,F,1063
2005,Eleanor,F,1237
2006,Eleanor,F,1221
2007,Eleanor,F,1269
2008,Eleanor,F,1342
2009,Eleanor,F,1486
2010,Eleanor,F,1850
1998,Elena,F,1137
1999,Elena,F,1468
2000,Elena,F,1366
2001,Elena,F,1392
2002,Elena,F,1358
2003,Elena,F,1464
2004,Elena,F,1584
2005,Elena,F,1603
2006,Elena,F,1872
2007,Elena,F,1741
2008,Elena,F,1625
2009,Elena,F,1682
2010,Elena,F,1884
1998,Eli,M,1004
1999,Eli,M,1057
2000,Eli,M,1464
2001,Eli,M,1625
2002,Eli,M,1925
2003,Eli,M,1975
2004,Eli,M,2520
2005,Eli,M,2684
2006,Eli,M,2985
2007,Eli,M,3236
2008,Eli,M,4514
2009,Eli,M,4910
2010,Eli,M,6557
2004,Eliana,F,1013
2005,Eliana,F,1051
2006,Eliana,F,1200
2007,Eliana,F,1399
2008,Eliana,F,1665
2009,Eliana,F,1698
2010,Eliana,F,1832
1997,Elias,M,1034
1998,Elias,M,1140
1999,Elias,M,1219
2000,Elias,M,1403
2001,Elias,M,1518
2002,Elias,M,1574
2003,Elias,M,1711
2004,Elias,M,1759
2005,Elias,M,2116
2006,Elias,M,2160
2007,Elias,M,2360
2008,Elias,M,2522
2009,Elias,M,2483
2010,Elias,M,2827
1990,Elijah,M,1138
1991,Elijah,M,1345
1992,Elijah,M,1518
1993,Elijah,M,1880
1994,Elijah,M,2620
1995,Elijah,M,3978
1996,Elijah,M,4815
1997,Elijah,M,5086
1998,Elijah,M,5662
1999,Elijah,M,6595
2000,Elijah,M,7470
2001,Elijah,M,8336
2002,Elijah,M,10050
2003,Elijah,M,10658
2004,Elijah,M,11707
2005,Elijah,M,11605
2006,Elijah,M,12044
2007,Elijah,M,12405
2008,Elijah,M,13225
2009,Elijah,M,12825
2010,Elijah,M,13891
2001,Elisabeth,F,1093
1990,Elise,F,1072
1997,Elise,F,1045
1998,Elise,F,1026
1999,Elise,F,1157
2000,Elise,F,1278
2001,Elise,F,1336
2002,Elise,F,1335
2003,Elise,F,1419
2004,Elise,F,1510
2005,Elise,F,1494
2006,Elise,F,1566
2007,Elise,F,1557
2008,Elise,F,1549
2009,Elise,F,1525
2010,Elise,F,1587
2005,Eliza,F,1044
2006,Eliza,F,1014
2007,Eliza,F,1007
2008,Eliza,F,1028
2009,Eliza,F,1182
2010,Eliza,F,1308
1990,Elizabeth,F,20744
1991,Elizabeth,F,20387
1992,Elizabeth,F,19033
1993,Elizabeth,F,17555
1994,Elizabeth,F,16779
1995,Elizabeth,F,16185
1996,Elizabeth,F,15995
1997,Elizabeth,F,15419
1998,Elizabeth,F,15186
1999,Elizabeth,F,15341
2000,Elizabeth,F,15094
2001,Elizabeth,F,14784
2002,Elizabeth,F,14600
2003,Elizabeth,F,14102
2004,Elizabeth,F,13560
2005,Elizabeth,F,12729
2006,Elizabeth,F,12425
2007,Elizabeth,F,13050
2008,Elizabeth,F,12002
2009,Elizabeth,F,11029
2010,Elizabeth,F,10260
2000,Ella,F,1220
2001,Ella,F,1718
2002,Ella,F,3560
2003,Ella,F,5902
2004,Ella,F,8237
2005,Ella,F,9062
2006,Ella,F,9206
2007,Ella,F,9544
2008,Ella,F,9349
2009,Ella,F,9650
2010,Ella,F,9872
1990,Ellen,F,1377
1991,Ellen,F,1429
1992,Ellen,F,1335
1993,Ellen,F,1305
1994,Ellen,F,1321
1995,Ellen,F,1312
1996,Ellen,F,1155
2002,Ellie,F,1619
2003,Ellie,F,1728
2004,Ellie,F,1817
2005,Ellie,F,1889
2006,Ellie,F,1992
2007,Ellie,F,2010
2008,Ellie,F,1996
2009,Ellie,F,2234
2010,Ellie,F,2908
2008,Elliot,M,1003
2009,Elliot,M,1110
2010,Elliot,M,1079
2010,Elliott,M,1014
2002,Emanuel,M,1014
2003,Emanuel,M,1047
2004,Emanuel,M,1148
2005,Emanuel,M,1229
2006,Emanuel,M,1312
2007,Emanuel,M,1383
2008,Emanuel,M,1345
2009,Emanuel,M,1289
2010,Emanuel,M,1193
2004,Emely,F,1006
2005,Emely,F,1079
2006,Emely,F,1068
2007,Emely,F,1025
2008,Emely,F,1092
2009,Emely,F,1042
2006,Emerson,F,1068
2007,Emerson,F,1080
2008,Emerson,F,1162
2009,Emerson,F,1017
2010,Emerson,F,1009
2010,Emery,F,1023
2003,Emilee,F,1020
2004,Emilee,F,1015
2008,Emiliano,M,1059
2009,Emiliano,M,1275
2010,Emiliano,M,1450
2004,Emilio,M,1070
2005,Emilio,M,1216
2006,Emilio,M,1123
2007,Emilio,M,1246
2008,Emilio,M,1208
2009,Emilio,M,1027
2010,Emilio,M,1033
1990,Emily,F,19363
1991,Emily,F,20308
1992,Emily,F,21831
1993,Emily,F,23593
1994,Emily,F,24149
1995,Emily,F,24380
1996,Emily,F,25151
1997,Emily,F,25732
1998,Emily,F,26181
1999,Emily,F,26539
2000,Emily,F,25953
2001,Emily,F,25055
2002,Emily,F,24463
2003,Emily,F,25688
2004,Emily,F,25033
2005,Emily,F,23937
2006,Emily,F,21400
2007,Emily,F,19355
2008,Emily,F,17429
2009,Emily,F,15345
2010,Emily,F,14268
1990,Emma,F,2417
1991,Emma,F,2592
1992,Emma,F,3209
1993,Emma,F,4104
1994,Emma,F,4763
1995,Emma,F,5044
1996,Emma,F,6143
1997,Emma,F,7739
1998,Emma,F,10437
1999,Emma,F,11728
2000,Emma,F,12548
2001,Emma,F,13307
2002,Emma,F,16538
2003,Emma,F,22704
2004,Emma,F,21606
2005,Emma,F,20339
2006,Emma,F,19114
2007,Emma,F,18372
2008,Emma,F,18809
